1413
3675
756
1063
482
1235
750
2871
3998
2149
1242
1463
324
1729
2097
137
5224
3156
4284
361
1496
1476
1053
8041
1960
1347
441
1118
782
1381
480
588
558
912
285
587
2703
504
338
1149
982
928
8915
334
3454
5026
949
1258
992
890
342
2850
1084
903
1681
2781
844
1424
2286
802
988
2336
1980
390
3750
471
1304
1114
1285
9866
7530
571
1289
2651
135
600
328
3131
669
882
1100
2282
2214
1897
993
948
655
1180
2094
643
1891
1598
813
1347
1041
583
1744
1260
1049
471
79
1971
679
1787
638
6153
5996
286
1088
1121
853
2795
622
427
234
4131
1425
1058
3101
1263
944
1271
364
2752
915
1566
726
166
639
1791
1306
600
2704
1705
2057
1744
1061
822
1335
907
1104
1133
2609
4994
349
1203
1186
1134
2276
457
1506
919
1058
1121
986
431
996
2355
263
1032
4382
473
646
3098
577
143
508
444
1725
538
1655
2007
926
370
1513
1337
616
3342
3777
2071
535
2106
448
405
2452
235
1832
1035
989
2327
552
914
823
1404
1634
426
508
1711
1833
779
2471
1204
6510
2608
1219
556
5716
1441
1669
292
2677
2149
1303
709
1865
2604
1107
1922
677
1615
1102
903
3578
1531
474
1134
334
847
1786
757
465
1684
725
782
1972
1821
200
3264
1514
1701
358
738
1838
3267
5037
1043
2161
1298
573
5402
1337
6836
4661
1229
1053
1199
3020
524
2175
213
1889
2378
1081
601
1358
1083
1017
1031
7364
957
231
1846
493
481
316
1691
3557
1972
4482
384
662
2130
642
6067
2694
1838
1753
2082
438
1070
1643
1792
3473
2609
1715
2557
608
1104
648
361
651
1817
3170
1172
1864
987
7040
669
324
455
1551
1907
997
385
2308
5034
2265
1706
2263
3600
1390
307
1362
1200
723
951
1599
524
1553
5947
313
1297
1214
268
342
546
992
1187
2362
2957
1183
2720
1135
542
720
454
3256
1390
368
2180
3360
467
5130
828
266
1347
864
440
1216
1938
1945
2228
693
554
3149
1423
1203
547
2720
1095
1455
690
3672
1349
850
250
1074
998
355
853
1872
5625
3034
2110
805
1486
1475
314
1575
812
2046
1707
315
995
755
765
639
1830
4504
2180
2355
1131
528
245
3371
3593
1341
4141
845
335
205
2509
1484
2461
1832
2068
884
526
1178
2256
452
931
173
344
903
2321
1112
994
2771
1646
580
1122
1575
549
3777
8147
1122
572
2066
1885
495
1176
2012
1951
505
1209
1414
2224
2563
2558
565
1024
2608
1487
433
220
1748
291
3723
1304
548
1882
1283
863
3256
691
2522
337
1971
176
2843
7450
3451
4552
1138
797
1472
485
3128
3022
1278
3810
2382
369
9332
493
268
1736
526
227
4518
919
546
1912
440
661
1363
1233
2978
139
3730
920
2227
1082
1642
1954
1607
1471
2402
4148
303
567
341
1472
436
1052
1412
1844
692
2186
1570
1808
1663
467
433
234
2335
1138
1721
2777
1789
470
733
1102
1728
1537
2608
3213
256
697
659
5774
1723
247
2002
650
2771
833
1741
3680
1194
2206
712
3787
731
1521
329
502
2325
1609
1161
383
862
830
986
1472
1465
944
1345
330
600
1146
471
1817
3376
258
1050
661
2068
583
690
1309
342
547
2034
1049
4858
739
1853
3334
2097
1234
2084
1767
467
1195
1561
2323
249
566
740
2975
431
3630
695
2484
730
1574
407
1779
4672
827
346
1007
948
163
1450
464
231
1249
119
691
639
1156
1289
1961
402
1002
450
2991
4629
1706
155
906
3268
280
652
2531
902
5938
1596
8024
939
4558
5012
1056
1134
684
954
391
620
1531
2257
1572
2066
993
2378
373
2473
1835
905
2313
1026
971
1600
461
2231
2320
339
475
1042
1043
896
546
551
2594
1854
650
2774
590
406
2123
4724
407
766
4790
1992
1666
566
1420
1064
957
270
4415
737
2965
623
1680
5354
416
616
501
1215
2837
2277
1319
1549
3613
2220
479
390
343
2213
836
732
314
263
1377
8026
2392
332
697
241
918
3310
1242
993
1433
2074
1198
799
4696
2347
732
1904
1961
1052
3067
1703
1318
270
450
1027
618
633
3638
1770
448
1565
642
7182
894
1715
247
3947
483
3407
3196
381
1516
3126
2089
1750
528
459
458
2890
363
386
4095
7395
2546
2390
1009
870
1650
908
518
3425
654
1105
4057
2769
479
715
3595
1121
1481
3208
2231
3223
2127
1606
1288
254
743
946
748
400
337
1139
2920
666
7331
677
3023
1020
572
3227
4395
630
1233
937
3125
1110
1109
374
926
1290
3020
2996
4237
2503
273
178
598
1913
893
808
702
1279
506
1471
666
1216
1592
765
538
1141
4050
544
2818
718
2106
1248
6420
918
2273
841
376
1282
268
1489
1256
869
339
856
2304
342
7674
2058
2448
483
1498
770
171
1527
833
919
3951
355
727
623
539
3165
1773
1166
1320
488
1509
4876
544
1153
1343
854
3904
614
868
1093
2483
1415
1934
761
3925
1404
747
1209
504
934
242
1634
1914
2950
2059
420
550
1021
615
952
345
1569
2798
1356
2897
4232
1618
1798
1279
572
2331
355
1660
4057
3011
1148
890
465
555
2113
324
1065
622
643
274
915
1344
1964
1271
3847
1259
2517
386
1159
281
391
2777
1671
394
628
199
1650
355
3521
1402
3785
541
838
1646
1857
4074
2244
328
2890
217
417
905
2851
390
3428
2145
2363
593
1703
2873
326
320
2705
706
551
1804
2356
934
996
2072
1768
1484
3301
575
1950
1859
1297
461
2259
345
2958
1789
427
5588
1363
612
