Board 4 took 14031 moves
Board 4 took 31675 moves
Board 4 took 23131 moves
Board 4 took 42228 moves
Board 4 took 4427 moves
Board 4 took 20100 moves
Board 4 took 12828 moves
Board 4 took 13043 moves
Board 4 took 65990 moves
Board 4 took 5803 moves
Board 4 took 128814 moves
Board 4 took 9502 moves
Board 4 took 5713 moves
Board 4 took 10723 moves
Board 4 took 9470 moves
Board 4 took 11846 moves
Board 4 took 8143 moves
Board 4 took 13706 moves
Board 4 took 9497 moves
Board 4 took 33662 moves
Board 4 took 15779 moves
Board 4 took 6058 moves
Board 4 took 13753 moves
Board 4 took 6862 moves
Board 4 took 7669 moves
Board 4 took 5652 moves
Board 4 took 9867 moves
Board 4 took 10612 moves
Board 4 took 9164 moves
Board 4 took 23895 moves
Board 4 took 42401 moves
Board 4 took 2788 moves
Board 4 took 10992 moves
Board 4 took 13842 moves
Board 4 took 31209 moves
Board 4 took 12795 moves
Board 4 took 13659 moves
Board 4 took 3729 moves
Board 4 took 23903 moves
Board 4 took 4601 moves
Board 4 took 5441 moves
Board 4 took 8703 moves
Board 4 took 49326 moves
Board 4 took 9750 moves
Board 4 took 2037 moves
Board 4 took 43662 moves
Board 4 took 11789 moves
Board 4 took 31364 moves
Board 4 took 30706 moves
Board 4 took 56632 moves
Board 4 took 6459 moves
Board 4 took 30778 moves
Board 4 took 30333 moves
Board 4 took 12745 moves
Board 4 took 24899 moves
Board 4 took 10747 moves
Board 4 took 23037 moves
Board 4 took 33971 moves
Board 4 took 11287 moves
Board 4 took 6051 moves
Board 4 took 20449 moves
Board 4 took 19077 moves
Board 4 took 31784 moves
Board 4 took 8252 moves
Board 4 took 3791 moves
Board 4 took 13346 moves
Board 4 took 8892 moves
Board 4 took 8892 moves
Board 4 took 18954 moves
Board 4 took 9132 moves
Board 4 took 11459 moves
Board 4 took 15662 moves
Board 4 took 26133 moves
Board 4 took 9535 moves
Board 4 took 7540 moves
Board 4 took 51507 moves
Board 4 took 24689 moves
Board 4 took 12999 moves
Board 4 took 26574 moves
Board 4 took 26106 moves
Board 4 took 17112 moves
Board 4 took 23500 moves
Board 4 took 4657 moves
Board 4 took 14566 moves
Board 4 took 21718 moves
Board 4 took 38948 moves
Board 4 took 16961 moves
Board 4 took 6044 moves
Board 4 took 26293 moves
Board 4 took 119369 moves
Board 4 took 37728 moves
Board 4 took 35143 moves
Board 4 took 10101 moves
Board 4 took 30041 moves
Board 4 took 9871 moves
Board 4 took 24769 moves
Board 4 took 14318 moves
Board 4 took 22517 moves
Board 4 took 50610 moves
Board 4 took 5352 moves
Board 4 took 16853 moves
Board 4 took 9458 moves
Board 4 took 6580 moves
Board 4 took 6698 moves
Board 4 took 10760 moves
